recency,history,mens,womens,newbie,target,treatment,log_history,spending_intensity,is_unisex_buyer,digital_newbies,digital_veterans,urban_web_user,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web
10,358.36,0,1,0,0,1,5.884324671550078,32.57818181818182,0,0,0,0,0,1,0,0
9,251.65,1,0,0,0,1,5.532005131737917,25.165,0,0,0,0,1,0,1,0
9,80.13,1,0,0,0,1,4.396052806406973,8.013,0,0,1,0,1,0,0,1
1,261.2,1,0,1,0,1,5.569107571329599,130.6,0,1,0,0,1,0,0,1
3,174.85,0,1,1,0,1,5.169631358919991,43.7125,0,1,0,0,1,0,0,1
2,115.13,1,0,0,0,1,4.754710253257667,38.376666666666665,0,0,0,0,0,0,1,0
12,490.24,1,0,0,1,1,6.196932806742184,37.71076923076923,0,0,0,0,0,0,1,0
8,29.99,0,1,0,0,1,3.433664571799657,3.332222222222222,0,0,0,0,1,0,1,0
1,446.1,0,1,0,1,1,6.102782283239935,223.05,0,0,1,0,1,0,0,1
5,228.51,0,1,0,0,1,5.435946601536075,38.085,0,0,1,0,1,0,0,1
3,290.26,1,0,1,0,1,5.674216339054435,72.565,0,0,0,0,1,0,0,0
1,1465.8,1,1,1,1,1,7.290838436197171,732.9,1,1,0,0,1,0,0,1
5,150.9,0,1,1,0,1,5.023222409601727,25.150000000000002,0,0,0,0,0,1,1,0
12,29.99,1,0,1,0,1,3.433664571799657,2.3069230769230766,0,1,0,0,1,0,0,1
3,309.25,0,1,0,0,1,5.737378424084716,77.3125,0,0,0,0,0,1,1,0
2,391.17,0,1,0,0,1,5.97169541925069,130.39000000000001,0,0,1,1,0,1,0,1
9,158.3,1,0,1,0,1,5.070789216916003,15.830000000000002,0,0,0,0,0,1,1,0
6,322.36,1,0,0,0,1,5.778766253655311,46.05142857142857,0,0,0,0,0,1,1,0
6,131.23,1,0,1,0,1,4.884542830568732,18.747142857142855,0,1,0,1,0,1,0,1
11,237.38,1,1,1,0,1,5.473866039054562,19.781666666666666,1,0,0,0,1,0,1,0
6,80.09,1,0,0,0,1,4.395559648956466,11.441428571428572,0,0,0,0,1,0,1,0
1,397.13,1,0,0,1,1,5.986778585117268,198.565,0,0,0,0,1,0,0,0
8,135.84,1,0,1,0,1,4.918812360109404,15.093333333333334,0,1,0,0,1,0,0,1
9,96.06,0,1,0,0,1,4.57532934397707,9.606,0,0,1,0,1,0,0,1
6,29.99,1,0,0,0,1,3.433664571799657,4.284285714285714,0,0,1,0,1,0,0,1
3,162.89,0,1,1,1,1,5.099195471075736,40.7225,0,0,0,0,0,0,1,0
9,29.99,1,0,0,0,1,3.433664571799657,2.9989999999999997,0,0,1,0,0,0,0,1
2,191.8,1,0,1,0,1,5.261653382176445,63.93333333333334,0,0,0,0,1,0,1,0
2,128.51,1,0,1,0,1,4.863758098235496,42.836666666666666,0,1,0,0,1,0,0,1
3,894.47,1,1,1,0,1,6.79734872010208,223.6175,1,1,0,1,0,1,0,1
10,407.85,1,0,0,0,1,6.013348340607986,37.07727272727273,0,0,0,0,1,0,1,0
5,42.68,1,0,0,0,1,3.7768903314366495,7.113333333333333,0,0,1,0,0,0,0,1
3,50.72,1,0,1,0,1,3.945844553903657,12.68,0,0,0,0,1,0,1,0
3,156.55,1,0,1,0,1,5.0597428682032835,39.1375,0,0,0,0,0,1,1,0
1,72.97,1,0,1,0,1,4.303659605599776,36.485,0,0,0,0,0,1,1,0
9,428.91,1,0,0,0,1,6.063575884455238,42.891000000000005,0,0,0,0,0,0,0,0
2,454.55,0,1,0,0,1,6.121505480159867,151.51666666666668,0,0,0,0,0,1,1,0
7,669.28,1,1,1,1,1,6.507695535532523,83.66,1,0,0,0,0,0,1,0
1,179.4,0,1,1,0,1,5.1951766076285235,89.7,0,0,0,0,0,0,1,0
11,401.44,1,0,0,0,1,5.99754601742385,33.45333333333333,0,0,0,0,0,0,0,0
10,143.57,1,0,0,0,1,4.973763819320351,13.05181818181818,0,0,1,0,1,0,0,1
3,90.5,1,0,1,0,1,4.516338972281476,22.625,0,1,0,1,0,1,0,1
4,72.86,1,0,0,0,1,4.3021714094244174,14.572,0,0,0,0,0,1,1,0
1,587.15,1,0,1,0,1,6.37698201740645,293.575,0,0,0,0,1,0,0,0
3,29.99,1,0,1,0,1,3.433664571799657,7.4975,0,0,0,0,0,1,1,0
2,274.61,1,1,0,0,1,5.618986822951485,91.53666666666668,1,0,0,0,1,0,0,0
4,105.24,1,0,0,1,1,4.665700685728123,21.048,0,0,1,1,0,1,0,1
4,255.11,0,1,0,0,1,5.545607039690325,51.022000000000006,0,0,1,1,0,1,0,1
2,39.85,1,0,0,0,1,3.709906821306012,13.283333333333333,0,0,0,0,0,0,1,0
7,267.68,0,1,0,1,1,5.593521080398664,33.46,0,0,1,1,0,1,0,1
9,29.99,1,0,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
7,152.38,1,0,0,1,1,5.032918502336713,19.0475,0,0,1,0,1,0,0,1
3,346.3,0,1,0,0,1,5.850188959750028,86.575,0,0,0,0,0,1,1,0
10,855.96,1,0,1,1,1,6.753391243062753,77.81454545454545,0,0,0,0,0,0,1,0
8,262.08,1,1,1,0,1,5.57245816843315,29.119999999999997,1,0,0,0,1,0,1,0
3,47.9,1,0,0,0,1,3.8897773964808264,11.975,0,0,0,0,1,0,1,0
10,113.99,0,1,0,0,1,4.744845168060573,10.362727272727271,0,0,0,0,0,1,1,0
4,673.48,1,0,1,0,1,6.51394202361442,134.696,0,0,0,0,0,0,1,0
8,242.65,1,0,0,1,1,5.495732769289515,26.961111111111112,0,0,1,0,1,0,0,1
2,158.81,0,1,1,0,1,5.073985609597018,52.93666666666667,0,0,0,0,0,1,1,0
2,74.05,1,0,1,0,1,4.318154558079471,24.683333333333334,0,1,0,1,0,1,0,1
5,39.57,0,1,0,0,1,3.703028877218356,6.595,0,0,0,0,0,1,1,0
4,97.03,0,1,1,0,1,4.585273554273635,19.406,0,1,0,0,0,0,0,1
9,280.45,1,1,0,0,1,5.639954811910036,28.044999999999998,1,0,0,0,1,0,1,0
10,176.9,0,1,0,0,1,5.18122159467179,16.081818181818182,0,0,1,0,1,0,0,1
10,94.82,0,1,0,0,1,4.562471431454976,8.62,0,0,0,0,0,0,1,0
2,1335.36,1,1,1,1,1,7.19770477887632,445.11999999999995,1,0,0,0,0,1,1,0
1,215.33,1,1,0,0,1,5.376805019596778,107.665,1,0,1,1,0,1,0,1
2,741.26,1,1,1,0,1,6.609699586102796,247.08666666666667,1,0,0,0,1,0,0,0
9,337.05,1,0,1,0,1,5.823193813536687,33.705,0,0,0,0,1,0,1,0
10,114.53,1,0,1,0,1,4.749530236494927,10.411818181818182,0,1,0,0,1,0,0,1
6,292.71,1,1,0,1,1,5.682592885973597,41.815714285714286,1,0,0,0,0,1,0,0
1,184.65,0,1,1,0,1,5.2238631806230895,92.325,0,1,0,1,0,1,0,1
5,505.58,1,0,1,0,1,6.227682257909463,84.26333333333334,0,0,0,0,0,1,1,0
4,314.43,0,1,0,0,1,5.753936787316924,62.886,0,0,0,0,0,1,1,0
4,98.32,0,1,0,0,1,4.598346960639966,19.663999999999998,0,0,0,0,0,1,1,0
11,622.07,0,1,1,0,1,6.434658872026153,51.83916666666667,0,0,0,0,0,0,0,0
3,200.76,0,1,0,0,1,5.30707887221661,50.19,0,0,0,0,0,1,1,0
6,415.38,1,0,0,0,1,6.031598304847628,59.339999999999996,0,0,0,0,0,1,0,0
7,29.99,1,0,1,0,1,3.433664571799657,3.74875,0,1,0,1,0,1,0,1
11,48.29,0,1,1,0,1,3.8977212207172864,4.024166666666667,0,0,0,0,1,0,1,0
7,386.49,0,1,1,0,1,5.959690042008797,48.31125,0,0,0,0,0,1,1,0
12,165.53,1,0,1,0,1,5.115175473370179,12.733076923076924,0,0,0,0,0,0,1,0
7,333.49,0,1,0,0,1,5.81260698375519,41.68625,0,0,0,0,0,1,0,0
1,300.25,1,0,0,1,1,5.7079404848048645,150.125,0,0,1,1,0,1,0,1
9,481.61,1,0,0,1,1,6.179208874070326,48.161,0,0,0,0,1,0,0,0
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,1,0,1,0,1,0,1
8,494.88,0,1,1,0,1,6.206333961969946,54.986666666666665,0,1,0,0,1,0,0,1
3,159.04,1,0,1,0,1,5.075423783989034,39.76,0,1,0,0,1,0,0,1
3,31.31,0,1,0,0,1,3.475376779836407,7.8275,0,0,0,0,0,1,1,0
4,210.06,1,0,0,0,1,5.352142453242944,42.012,0,0,0,0,0,1,0,0
4,423.67,1,0,0,0,1,6.0513123967267575,84.73400000000001,0,0,0,0,0,1,0,0
1,586.93,0,1,1,1,1,6.376607893192849,293.465,0,1,0,0,0,0,0,1
4,55.76,1,0,0,0,1,4.038831852291842,11.152,0,0,1,1,0,1,0,1
2,606.03,1,1,1,1,1,6.408578213231943,202.01,1,0,0,0,1,0,1,0
2,520.15,0,1,1,1,1,6.2560379081853315,173.38333333333333,0,1,0,1,0,1,0,1
10,452.16,1,0,0,0,1,6.116245264005288,41.10545454545455,0,0,0,0,1,0,0,0
3,42.23,1,0,1,0,1,3.7665346986795405,10.5575,0,1,0,0,1,0,0,1
3,29.99,0,1,1,0,1,3.433664571799657,7.4975,0,0,0,0,0,1,1,0
1,60.51,1,0,1,0,1,4.119199763220277,30.255,0,0,0,0,0,1,1,0
11,29.99,0,1,1,1,1,3.433664571799657,2.4991666666666665,0,1,0,0,1,0,0,1
11,29.99,0,1,1,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,1,0,1,0
11,183.58,1,0,1,1,1,5.218082973837431,15.298333333333334,0,1,0,1,0,1,0,1
10,617.08,0,1,1,0,1,6.426617898917971,56.09818181818182,0,0,0,0,1,0,1,0
9,122.72,0,1,0,0,1,4.818020947816869,12.272,0,0,0,0,1,0,1,0
11,213.08,0,1,1,1,1,5.366349776939864,17.756666666666668,0,1,0,0,1,0,0,1
4,29.99,1,0,0,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
11,43.34,1,0,0,0,1,3.7918872041881655,3.611666666666667,0,0,1,0,1,0,0,1
2,68.79,0,1,0,0,1,4.245490733029061,22.930000000000003,0,0,0,0,1,0,1,0
9,29.99,0,1,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
1,29.99,0,1,1,1,1,3.433664571799657,14.995,0,1,0,1,0,1,0,1
1,31.98,1,0,0,0,1,3.495901317131453,15.99,0,0,1,1,0,1,0,1
1,1009.75,1,1,1,1,1,6.91844790852088,504.875,1,0,0,0,1,0,0,0
2,29.99,0,1,0,0,1,3.433664571799657,9.996666666666666,0,0,1,1,0,1,0,1
6,29.99,0,1,0,0,1,3.433664571799657,4.284285714285714,0,0,0,0,1,0,1,0
2,262.46,1,0,0,1,1,5.573901553801681,87.48666666666666,0,0,0,0,1,0,1,0
11,98.05,0,1,1,0,1,4.59562477314456,8.170833333333333,0,1,0,0,1,0,0,1
2,806.75,1,1,1,0,1,6.694252604704608,268.9166666666667,1,0,0,0,0,1,1,0
4,262.77,0,1,0,0,1,5.57507751129926,52.553999999999995,0,0,1,0,1,0,0,1
9,43.28,1,0,0,0,1,3.790533107840436,4.328,0,0,0,0,0,1,1,0
6,29.99,0,1,1,0,1,3.433664571799657,4.284285714285714,0,1,0,0,1,0,0,1
6,283.65,1,0,1,0,1,5.651260355397091,40.521428571428565,0,1,0,0,1,0,0,1
1,117.44,0,1,1,0,1,4.774406503233391,58.72,0,1,0,0,1,0,0,1
3,70.37,0,1,1,1,1,4.267877612982976,17.5925,0,0,0,0,1,0,1,0
6,171.21,0,1,0,0,1,5.1487146623168085,24.458571428571428,0,0,1,1,0,1,0,1
8,95.62,0,1,0,0,1,4.57078575912626,10.624444444444444,0,0,1,0,1,0,0,1
11,383.15,1,0,0,0,1,5.9510331013136435,31.929166666666664,0,0,0,0,1,0,1,0
7,502.01,1,1,1,1,1,6.220610050617826,62.75125,1,0,0,0,1,0,0,0
4,793.22,1,0,1,0,1,6.677360500953735,158.644,0,1,0,1,0,1,0,1
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,1,0,0,1,0,0,1
10,29.99,1,0,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,1,1,0
3,92.91,1,0,0,0,1,4.542336876816522,23.2275,0,0,0,0,0,0,1,0
12,29.99,0,1,1,0,1,3.433664571799657,2.3069230769230766,0,1,0,0,1,0,0,1
4,29.99,1,0,1,1,1,3.433664571799657,5.997999999999999,0,1,0,0,0,0,0,1
4,346.53,1,0,1,0,1,5.850850992213798,69.306,0,1,0,1,0,1,0,1
4,74.09,1,0,0,0,1,4.318687394111793,14.818000000000001,0,0,0,0,0,1,1,0
2,385.24,0,1,0,0,1,5.956458937909167,128.41333333333333,0,0,1,0,1,0,0,1
4,121.58,0,1,0,0,1,4.808763878057586,24.316,0,0,1,0,0,0,0,1
3,415.9,1,0,0,1,1,6.032846384886751,103.975,0,0,1,0,1,0,0,1
11,122.4,0,1,0,0,1,4.8154311114712876,10.200000000000001,0,0,0,0,1,0,1,0
5,29.99,1,0,0,1,1,3.433664571799657,4.998333333333333,0,0,1,1,0,1,0,1
3,387.25,1,0,0,0,1,5.961649462028796,96.8125,0,0,0,0,0,0,1,0
1,548.0,0,1,1,1,1,6.3080984415095305,274.0,0,0,0,0,1,0,1,0
11,242.71,0,1,1,0,1,5.495978993847555,20.225833333333334,0,1,0,0,1,0,0,1
9,112.41,0,1,1,0,1,4.731009570827239,11.241,0,0,0,0,0,1,1,0
4,427.44,0,1,0,0,1,6.0601507048964285,85.488,0,0,1,0,1,0,0,1
2,591.94,0,1,1,0,1,6.385093213440191,197.31333333333336,0,1,0,0,1,0,0,1
9,348.32,0,1,0,1,1,5.855988407545532,34.832,0,0,0,0,1,0,0,0
1,229.47,1,0,1,0,1,5.4401207021224,114.735,0,0,0,0,0,1,1,0
10,29.99,1,0,0,1,1,3.433664571799657,2.726363636363636,0,0,0,0,0,1,1,0
8,64.8,1,0,1,0,1,4.186619838331271,7.199999999999999,0,0,0,0,0,1,1,0
7,377.33,0,1,1,1,1,5.935766830635893,47.16625,0,1,0,0,1,0,0,1
6,463.72,0,1,0,0,1,6.141435073684277,66.24571428571429,0,0,0,0,0,1,1,0
9,73.17,1,0,1,0,1,4.306359755748467,7.317,0,0,0,0,1,0,1,0
2,159.97,0,1,1,1,1,5.081218012218138,53.32333333333333,0,1,0,1,0,1,0,1
6,160.76,0,1,0,0,1,5.086113755272161,22.965714285714284,0,0,1,0,1,0,0,1
8,43.19,0,1,1,0,1,3.7884985191426486,4.7988888888888885,0,0,0,0,1,0,1,0
7,50.95,0,1,0,0,1,3.9502817175452365,6.36875,0,0,1,1,0,1,0,1
9,29.99,0,1,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
1,244.78,1,0,0,0,1,5.504436826856451,122.39,0,0,0,0,0,0,1,0
3,153.85,0,1,1,0,1,5.042456906419212,38.4625,0,0,0,0,0,0,1,0
4,29.99,1,0,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,1,0,1,0
7,120.93,1,0,0,1,1,4.803447109572174,15.11625,0,0,0,0,1,0,1,0
1,48.63,0,1,1,0,1,3.9045954895993495,24.315,0,0,0,0,1,0,1,0
6,489.16,1,0,1,0,1,6.194731868417399,69.88000000000001,0,0,0,0,0,1,0,0
2,1111.35,1,1,1,0,1,7.014230173489143,370.45,1,0,0,0,0,1,1,0
1,261.61,0,1,0,0,1,5.570670041874793,130.805,0,0,0,0,1,0,1,0
1,272.76,1,0,1,0,1,5.612251810143883,136.38,0,0,0,0,0,0,1,0
2,90.89,1,0,1,0,1,4.5205922095127935,30.296666666666667,0,0,0,0,1,0,1,0
3,161.52,0,1,0,0,1,5.090801071119526,40.38,0,0,1,0,1,0,0,1
9,60.35,1,0,1,0,1,4.116595171156921,6.035,0,0,0,0,0,1,1,0
8,286.11,0,1,0,0,1,5.659865417589745,31.790000000000003,0,0,0,0,0,1,0,0
3,170.58,0,1,0,0,1,5.145049630144819,42.645,0,0,0,0,1,0,1,0
2,58.23,0,1,1,0,1,4.0814281702888735,19.41,0,0,0,0,0,1,1,0
6,380.15,0,1,0,0,1,5.943192998434283,54.30714285714286,0,0,1,0,1,0,0,1
7,309.43,1,0,1,1,1,5.737958433123339,38.67875,0,1,0,1,0,1,0,1
3,63.62,0,1,0,0,1,4.168523960396352,15.905,0,0,0,0,1,0,1,0
10,91.42,1,0,1,0,1,4.5263434054421205,8.31090909090909,0,0,0,0,0,1,1,0
5,74.26,0,1,0,0,1,4.3209487851652915,12.376666666666667,0,0,1,1,0,1,0,1
8,659.52,1,1,1,0,1,6.4930274035947875,73.28,1,1,0,1,0,1,0,1
3,177.82,1,0,0,0,1,5.186379713307172,44.455,0,0,0,0,0,0,1,0
1,417.48,1,0,0,0,1,6.036629099062355,208.74,0,0,1,0,1,0,0,1
10,78.5,0,1,1,0,1,4.375757021660286,7.136363636363637,0,0,0,0,0,1,1,0
10,60.58,1,0,1,0,1,4.120337142496354,5.507272727272727,0,1,0,0,1,0,0,1
6,207.77,1,0,0,0,1,5.3412331675248685,29.681428571428572,0,0,0,0,0,1,0,0
9,234.34,1,0,1,0,1,5.461031277035783,23.434,0,1,0,1,0,1,0,1
8,154.56,1,0,1,0,1,5.047031509287547,17.173333333333332,0,0,0,0,1,0,1,0
1,627.22,0,1,1,0,1,6.442890423592347,313.61,0,1,0,1,0,1,0,1
8,434.87,1,0,0,0,1,6.077344033751357,48.31888888888889,0,0,0,0,1,0,0,0
8,568.48,0,1,1,0,1,6.344723663745545,63.16444444444445,0,1,0,1,0,1,0,1
11,161.65,0,1,0,0,1,5.091600652919361,13.470833333333333,0,0,0,0,1,0,1,0
11,31.33,0,1,1,1,1,3.4759955917373415,2.6108333333333333,0,0,0,0,0,0,1,0
9,49.75,1,0,1,0,1,3.926911617921897,4.975,0,0,0,0,1,0,1,0
7,33.01,0,1,1,0,1,3.526654599019104,4.12625,0,0,0,0,1,0,1,0
3,700.98,1,0,1,0,1,6.553904913591473,175.245,0,0,0,0,1,0,0,0
8,244.94,1,0,0,0,1,5.505087603744301,27.215555555555554,0,0,0,0,1,0,1,0
12,33.37,1,0,0,0,1,3.5371840908617425,2.566923076923077,0,0,0,0,1,0,1,0
12,29.99,0,1,0,0,1,3.433664571799657,2.3069230769230766,0,0,0,0,0,1,1,0
10,48.04,1,0,1,0,1,3.892636291627956,4.367272727272727,0,1,0,1,0,1,0,1
1,44.1,0,1,0,1,1,3.8088822465086327,22.05,0,0,1,0,1,0,0,1
12,79.79,0,1,0,0,1,4.391853195491617,6.1376923076923084,0,0,0,0,1,0,1,0
4,100.49,0,1,0,0,1,4.619960271460727,20.098,0,0,0,0,1,0,1,0
9,96.7,1,0,1,0,1,4.581901559048737,9.67,0,1,0,1,0,1,0,1
1,987.2,0,1,1,1,1,6.89588510641165,493.6,0,0,0,0,1,0,0,0
1,29.99,0,1,1,0,1,3.433664571799657,14.995,0,1,0,0,0,0,0,1
11,29.99,0,1,0,0,1,3.433664571799657,2.4991666666666665,0,0,1,0,1,0,0,1
7,211.75,0,1,0,0,1,5.360117767453484,26.46875,0,0,1,0,1,0,0,1
4,81.57,0,1,0,0,1,4.413646418429337,16.314,0,0,0,0,1,0,1,0
6,327.09,1,0,0,0,1,5.793287960989928,46.72714285714285,0,0,0,0,1,0,0,0
4,724.21,1,0,1,0,1,6.586461268085128,144.842,0,0,0,0,1,0,1,0
5,260.74,1,1,0,1,1,5.567351644627335,43.45666666666667,1,0,0,0,1,0,0,0
4,169.09,1,0,0,1,1,5.136327708726,33.818,0,0,1,0,1,0,0,1
9,77.69,0,1,1,0,1,4.365516082546892,7.769,0,0,0,0,0,1,1,0
2,232.56,0,1,1,0,1,5.453439003415337,77.52,0,0,0,0,0,0,0,0
3,135.0,0,1,1,0,1,4.912654885736052,33.75,0,1,0,1,0,1,0,1
1,240.22,1,0,1,0,1,5.485709380155097,120.11,0,1,0,0,1,0,0,1
2,292.49,1,0,0,1,1,5.681843567137447,97.49666666666667,0,0,1,0,0,0,0,1
8,181.69,1,0,0,0,1,5.2077907273484785,20.18777777777778,0,0,1,0,1,0,0,1
3,29.99,0,1,1,0,1,3.433664571799657,7.4975,0,0,0,0,1,0,1,0
4,29.99,0,1,0,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
2,298.18,0,1,1,0,1,5.701045398946315,99.39333333333333,0,0,0,0,0,0,1,0
3,74.74,1,0,1,0,1,4.327306422473649,18.685,0,0,0,0,0,0,1,0
2,1330.49,1,1,1,0,1,7.194053894899085,443.49666666666667,1,0,0,0,0,1,0,0
11,152.98,0,1,0,1,1,5.0368227238499035,12.748333333333333,0,0,1,0,1,0,0,1
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,1,0,1,0
4,915.81,0,1,1,0,1,6.820900253405352,183.16199999999998,0,0,0,0,1,0,0,0
11,218.41,0,1,1,0,1,5.390942125653859,18.200833333333332,0,1,0,0,1,0,0,1
4,29.99,1,0,0,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
11,175.28,1,0,0,0,1,5.172073639973786,14.606666666666667,0,0,1,1,0,1,0,1
4,316.28,0,1,1,0,1,5.759784664771486,63.25599999999999,0,0,0,0,1,0,1,0
12,29.99,0,1,1,0,1,3.433664571799657,2.3069230769230766,0,0,0,0,0,1,1,0
8,140.47,1,0,0,0,1,4.952087680470843,15.607777777777777,0,0,1,0,1,0,0,1
2,1430.66,1,1,1,0,1,7.266589889161988,476.8866666666667,1,0,0,0,1,0,1,0
7,86.07,1,0,0,0,1,4.466712392840524,10.75875,0,0,1,1,0,1,0,1
4,387.93,0,1,0,1,1,5.963399378839639,77.586,0,0,1,0,1,0,0,1
9,507.09,0,1,1,0,1,6.230658597240884,50.708999999999996,0,1,0,0,0,0,0,1
7,29.99,0,1,0,0,1,3.433664571799657,3.74875,0,0,0,0,1,0,1,0
12,69.83,1,0,1,0,1,4.260282639765531,5.371538461538462,0,0,0,0,1,0,1,0
1,29.99,1,0,1,0,1,3.433664571799657,14.995,0,0,0,0,0,1,1,0
1,210.07,1,0,0,0,1,5.3521898320125265,105.035,0,0,1,1,0,1,0,1
9,474.78,0,1,0,0,1,6.16495556251712,47.477999999999994,0,0,0,0,1,0,0,0
9,29.99,1,0,0,1,1,3.433664571799657,2.9989999999999997,0,0,1,0,1,0,0,1
9,256.57,1,1,0,0,1,5.55129152782092,25.657,1,0,1,0,0,0,0,1
4,178.01,1,0,0,0,1,5.1874416702021,35.602,0,0,1,0,0,0,0,1
1,88.82,1,0,1,0,1,4.4978076676595915,44.41,0,1,0,0,1,0,0,1
4,562.95,0,1,1,0,1,6.334965595085926,112.59,0,0,0,0,0,1,1,0
1,401.7,0,1,0,0,1,5.998191867857408,200.85,0,0,0,0,1,0,0,0
3,599.73,0,1,1,0,1,6.3981455823437114,149.9325,0,1,0,1,0,1,0,1
1,233.92,1,0,0,1,1,5.459245030654318,116.96,0,0,1,0,0,0,0,1
4,519.24,1,0,1,0,1,6.254290243560896,103.848,0,0,0,0,0,0,0,0
5,174.04,1,0,0,0,1,5.165014519233616,29.006666666666664,0,0,0,0,1,0,1,0
1,214.1,1,0,1,0,1,5.371103036273684,107.05,0,1,0,1,0,1,0,1
1,37.62,0,1,1,1,1,3.653770277000368,18.81,0,1,0,1,0,1,0,1
6,78.94,0,1,0,1,1,4.3812763532831775,11.277142857142858,0,0,1,1,0,1,0,1
3,301.96,1,0,0,0,1,5.713600783593539,75.49,0,0,0,0,0,0,0,0
7,180.13,1,0,0,0,1,5.199215005504826,22.51625,0,0,1,0,1,0,0,1
4,313.2,0,1,0,0,1,5.750029725821521,62.64,0,0,0,0,1,0,1,0
2,211.62,0,1,1,0,1,5.35950653486046,70.54,0,1,0,0,1,0,0,1
10,196.68,0,1,0,0,1,5.286649561680354,17.88,0,0,0,0,1,0,1,0
11,96.15,0,1,1,0,1,4.576256175823449,8.012500000000001,0,1,0,0,1,0,0,1
5,372.44,0,1,0,0,1,5.922757349098191,62.07333333333333,0,0,1,0,1,0,0,1
8,367.41,1,0,1,1,1,5.909196448421001,40.82333333333334,0,1,0,1,0,1,0,1
3,440.8,0,1,0,0,1,6.090857290986017,110.2,0,0,0,0,0,1,1,0
6,128.51,0,1,0,0,1,4.863758098235496,18.358571428571427,0,0,0,0,1,0,1,0
1,581.95,0,1,1,0,1,6.3681014193793,290.975,0,0,0,0,0,1,0,0
10,243.12,1,0,0,0,1,5.497659907676295,22.10181818181818,0,0,0,0,1,0,1,0
3,603.34,1,1,1,0,1,6.404136953465499,150.835,1,0,0,0,1,0,1,0
2,69.28,1,0,0,0,1,4.252487263318897,23.093333333333334,0,0,1,0,1,0,0,1
5,76.6,1,0,1,0,1,4.351567427189173,12.766666666666666,0,0,0,0,0,0,1,0
5,29.99,0,1,1,0,1,3.433664571799657,4.998333333333333,0,0,0,0,0,1,1,0
11,29.99,1,0,1,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,0,1,1,0
4,29.99,1,0,1,1,1,3.433664571799657,5.997999999999999,0,0,0,0,0,0,1,0
11,601.08,0,1,1,1,1,6.400390326845127,50.09,0,0,0,0,1,0,0,0
8,59.05,0,1,1,0,1,4.095177548525992,6.561111111111111,0,1,0,0,1,0,0,1
2,107.94,1,0,1,0,1,4.690797271955528,35.98,0,1,0,0,1,0,0,1
1,32.76,0,1,0,1,1,3.5192766697277564,16.38,0,0,1,0,0,0,0,1
3,264.18,0,1,0,1,1,5.580408840686573,66.045,0,0,1,1,0,1,0,1
7,209.0,0,1,1,0,1,5.3471075307174685,26.125,0,1,0,0,1,0,0,1
2,417.13,1,0,0,0,1,6.035792388957482,139.04333333333332,0,0,0,0,0,1,0,0
10,29.99,0,1,0,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,0,1,0
5,385.92,1,0,0,0,1,5.958217953314346,64.32000000000001,0,0,0,0,0,1,1,0
7,99.26,1,0,0,0,1,4.607766811835357,12.4075,0,0,1,1,0,1,0,1
10,151.47,1,0,1,0,1,5.026967855383815,13.77,0,1,0,0,1,0,0,1
2,213.48,0,1,1,1,1,5.3682164939277035,71.16,0,0,0,0,1,0,0,0
4,152.36,1,0,0,0,1,5.032788098737389,30.472,0,0,1,1,0,1,0,1
1,30.61,0,1,0,0,1,3.4534735262275262,15.305,0,0,1,0,1,0,0,1
6,206.94,1,0,0,0,1,5.337249576549824,29.562857142857144,0,0,1,0,0,0,0,1
10,182.67,0,1,1,0,1,5.213140669140444,16.606363636363636,0,1,0,1,0,1,0,1
9,202.03,0,1,0,1,1,5.31335375137415,20.203,0,0,1,1,0,1,0,1
11,52.04,1,0,0,0,1,3.971046345877607,4.336666666666667,0,0,1,1,0,1,0,1
10,130.23,0,1,1,0,1,4.876951508908196,11.839090909090908,0,1,0,1,0,1,0,1
1,786.93,1,0,1,1,1,6.66940925342473,393.465,0,0,0,0,1,0,0,0
1,200.87,1,0,1,0,1,5.307623925868336,100.435,0,0,0,0,1,0,1,0
1,596.83,1,0,1,1,1,6.393306432598692,298.415,0,0,0,0,1,0,0,0
4,136.21,0,1,1,0,1,4.9215125989330835,27.242,0,0,0,0,1,0,1,0
5,199.22,1,0,0,0,1,5.2994167619913375,33.20333333333333,0,0,0,0,0,1,1,0
9,256.52,1,0,0,0,1,5.551097386990553,25.651999999999997,0,0,1,0,1,0,0,1
10,29.99,1,0,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,0,1,0
5,29.99,0,1,1,1,1,3.433664571799657,4.998333333333333,0,1,0,1,0,1,0,1
